"","TLS_ID","stemlocx_.m._x","stemlocy_.m._x","Vol_QSM_avg_.m3._x","BLEN..m.","Hgt_pts_.m._x","DBH_TLS_.m._x","DBH_census_.m._x","leaf_area","leaf_area_start","hmean"
"1","6",22.94376716,151.3610829,18.0116,4274.64821,24.3351842,1.005587178,0.97,1177.6,2355.2,17.2314700130843
"2","9",70.78857806,129.4986581,12.0652,3489.826442,25.226797,0.722419269,0.785,961.4,1922.8,18.9375251385445
"3","10",117.7606052,117.3877501,20.7605,4010.459988,28.6986338,0.93861709,0.983,1104.8,2209.7,12.8595026394226
"4","12",30.88037421,145.6524972,16.4806,3780.540012,22.0029866,0.85671211,0.86,1041.5,2083,16.5625789312349
"5","22",80.15992499,134.5382699,8.0527,1731.471448,22.013325,0.7718,0.829,477,954,17.378594635858
"6","29",49.67907226,106.9723482,14.3625,3912.672749,25.030025,0.813716309,0.809,1077.9,2155.8,19.4929325690477
"7","31",56.71581069,162.1704217,7.6654,2267.410687,21.0921557,0.642861474,0.666,624.6,1249.3,15.4741039721525
"8","36",67.17450963,120.7048121,17.1224,4025.992153,26.610309,0.75207723,0.814,1109.1,2218.2,20.7187648209166
"9","43",35.39378334,161.109824,11.4944,3044.581832,21.5891555,0.709479275,0.725,838.7,1677.5,15.5274564848455
"10","45",47.82930533,141.5206858,11.6657,3089.418522,23.3642818,0.815299442,0.866,851.1,1702.2,9.49169928960474
"11","46",41.18711894,134.0818588,5.3886,1221.589766,19.2330006,0.630118819,0.661,336.5,673.1,14.1116702369201
"12","56",2.973418488,198.5693662,11.6107,2862.300725,22.76008002,0.705221154,0.722,788.5,1577.1,14.4774017049694
"13","60",41.81639421,170.7675945,5.1427,1782.613224,21.7405273,0.582121583,0.603,491.1,982.2,12.2423795756077
"14","62",4.564763706,161.1386645,5.6848,2017.687437,20.9443054,0.616252717,0.654,555.8,1111.7,9.65891283429961
"15","70",54.94450674,152.1781466,5.737,2056.523281,22.7475282,0.563182439,0.588,566.5,1133.1,8.61339468974637
"16","73",37.68580904,151.5013763,6.0178,1112.474816,20.2585125,0.591712991,0.613,306.5,612.9,17.0601783317046
"17","74",67.58913995,169.0402473,8.3388,3021.305748,22.9756017,0.670157699,0.724,832.3,1664.7,14.9406036609236
"18","81",133.1296735,162.16162,13.7546,3215.708439,22.482936,0.94538192,0.912,885.9,1771.8,18.058041885394
"19","82",77.8091764,174.0477842,4.3595,2241.881563,21.2442562,0.50319065,0.53,617.6,1235.2,16.3309543636814
"20","93",27.28097556,187.9606466,3.5866,627.7044745,16.7620213,0.660305868,0.666,172.9,345.8,12.1302597617915
"21","95",64.42560822,103.4126278,7.6056,2232.703004,25.611153,0.578125166,0.616,615.1,1230.2,14.796841851983
"22","104",8.591122078,164.2762048,4.4877,1270.842974,20.8122193,0.578681342,0.61,350.1,700.2,15.437100046477
"23","118",63.51296472,175.0868666,2.9136,578.4423869,21.6166894,0.480871404,0.479,159.4,318.7,12.7214696522454
"24","119",28.53036649,153.4523194,3.1947,714.6523692,19.0014061,0.560609223,0.514,196.9,393.8,13.5882005242076
"25","130",13.13923897,175.8087076,5.0526,2895.720176,22.8419551,0.52794183,0.532,797.7,1595.5,7.54086673477574
"26","134",54.39935299,159.3939801,4.9248,1496.076684,22.8425781,0.551169201,0.546,412.2,824.3,16.4000109048404
"27","135",98.99281331,108.7555134,5.1126,922.8159962,22.5698378,0.518643786,0.54,254.2,508.4,16.402874072872
"28","137",71.0118013,126.6193954,5.9955,2769.761024,24.76195,0.543014317,0.566,763,1526.1,18.6056194472299
"29","149",109.0629535,138.1278429,3.1619,1178.527786,25.507814,0.455926902,0.467,324.7,649.3,13.4831913129895
"30","154",68.36792547,133.4793565,3.2004,938.3775673,22.360755,0.521253543,0.361,258.5,517,16.8875784896981
"31","156",84.77575047,149.17353,3.7852,1320.479922,23.164042,0.456375326,0.47,363.8,727.6,19.5425978695119
"32","158",8.096377209,100.8304884,2.2104,1229.117986,20.781519,0.381957417,0.401,338.6,677.2,15.1107496184536
"33","162",23.68969589,187.2964898,3.0609,716.1061306,18.25462189,0.494740115,0.509,197.3,394.6,8.8232224111678
"34","163",107.6128287,122.003867,6.7712,1212.191581,23.6708434,0.674271101,0.658,333.9,667.9,20.0307685625623
"35","186",91.37468568,189.2506086,2.9855,1157.873652,20.7904814,0.45163376,0.478,319,638,15.1489599816659
"36","195",138.2725575,133.3140165,18.2164,4165.091937,23.4766132,1.025798179,0.916,1147.4,2294.9,17.3678634690678
"37","196",22.3831154,189.2296961,2.8827,629.1157687,17.4729193,0.570094047,0.54,173.3,346.6,10.7733910259062
"38","202",70.11756988,111.394459,8.1783,1813.274004,23.646819,0.656191763,0.688,499.5,999.1,17.7203113530887
"39","203",41.95113367,182.6190102,4.2286,1855.044747,21.7525592,0.491831585,0.503,511,1022.1,8.92877853473406
"40","206",108.7163605,169.9803163,4.2703,2147.287545,21.8263158,0.514936376,0.487,591.6,1183.1,6.53813673559274
"41","209",27.76984027,112.2759659,2.6247,1233.536861,23.692805,0.370655997,0.388,339.8,679.6,19.0336991761653
"42","216",82.03275814,149.4949987,2.3809,1008.771374,19.6602227,0.385150105,0.384,277.9,555.8,16.2941902866686
"43","221",63.62477814,182.8074212,5.924,1528.451645,23.808663,0.592554882,0.606,421.1,842.1,10.9428967004502
"44","222",34.42857571,180.3579802,6.4911,2426.211838,21.0093579,0.553782266,0.604,668.4,1336.8,16.0565095791189
"45","223",72.16540046,182.1584575,2.4386,1271.513914,21.9419216,0.400071494,0.401,350.3,700.6,13.3605704461849
"46","225",106.1510041,175.2657273,2.65,46.04831943,10.8767772,0.656216755,0.668,12.7,25.4,5.26801361722128
"47","226",122.5247995,135.4396389,3.0434,410.2808993,23.2543493,0.465201286,0.484,113,226.1,17.8665841304233
"48","229",72.17360494,180.2398434,2.4198,1185.590328,21.8621367,0.404055199,0.417,326.6,653.2,13.9603250771327
"49","236",39.74630447,171.8567046,2.9577,1375.91866,21.4405096,0.432721362,0.468,379,758.1,8.70971734161908
"50","240",70.14685215,182.9622775,2.712,991.2397619,23.0430003,0.419373344,0.418,273.1,546.1,17.7528048392671
"51","253",140.1500265,185.0193272,2.9441,597.3794789,15.88140419,0.535490458,0.523,164.6,329.1,12.4400407032007
"52","254",39.2089884,121.0517125,4.8444,1312.535226,20.0925672,0.5588,0.544,361.6,723.2,14.1852953909936
"53","260",26.52745897,182.630782,9.5065,3105.878518,19.6092641,0.733193057,0.763,855.6,1711.3,15.0382588163824
"54","262",45.51362137,194.9778702,4.5728,1552.964367,23.6635412,0.536527206,0.546,427.8,855.6,17.8600188458436
"55","267",68.65161947,197.4214257,1.9133,1055.985196,22.4682316,0.398225237,0.405,290.9,581.8,17.718690031471
"56","269",25.01985274,120.178577,2.62,984.5302526,21.670502,0.369400247,0.385,271.2,542.5,5.52731986694242
"57","283",46.04241511,126.7019685,8.3523,2045.379522,20.5945846,0.825045506,0.496,563.5,1127,17.077987557891
"58","284",104.9444471,191.859555,3.1979,1617.849397,20.386654,0.429839015,0.44,445.7,891.4,9.86130193548031
"59","286",53.60108035,118.2890895,1.65,622.5957153,20.1724272,0.379029828,0.401,171.5,343,15.7787494889859
"60","291",91.37795011,161.4767308,2.0847,947.3236985,19.9257893,0.377420979,0.385,261,522,10.1908050091026
"61","300",83.30041538,153.2951838,2.2661,820.7909915,21.8304734,0.42199925,0.429,226.1,452.2,18.2487084440963
"62","301",125.2425852,177.0798569,3.2721,2109.155979,19.6063243,0.414951669,0.425,581,1162.1,11.386426815598
"63","317",17.69985666,134.677044,2.8065,1176.133257,21.50786,0.356501776,0.374,324,648,17.0871683153416
"64","325",92.51470861,168.5687059,2.7178,1031.135976,16.2411883,0.474087889,0.462,284.1,568.1,9.50563258392197
"65","332",18.91939345,168.1452029,1.9166,691.1480332,17.81063413,0.390679147,0.418,190.4,380.8,11.4258626690442
"66","338",53.7249845,193.4274195,6.1716,2548.677142,21.8460355,0.550305284,0.56,702.1,1404.3,11.0579460787943
"67","348",114.4813235,182.1542211,9.4867,2450.910945,18.9072561,0.674587838,0.708,675.2,1350.4,13.0791804930258
"68","350",67.2894018,135.4105876,1.456,456.1750058,21.250594,0.330720857,0.34,125.7,251.3,9.21929576697931
"69","353",50.75761995,141.5702449,2.6721,910.2203648,21.7507086,0.419586602,0.443,250.8,501.5,12.8588450651961
"70","367",45.59968796,198.2072381,1.8306,638.6612062,21.1632217,0.375734942,0.382,175.9,351.9,14.9202461692982
"71","371",83.69243051,156.171863,1.9723,696.5997102,17.6461403,0.389703255,0.4,191.9,383.8,8.12527933155438
"72","380",106.9694816,133.5707906,1.7675,500.8801406,24.457413,0.373033318,0.36,138,276,17.10007139748
"73","386",92.13648156,137.814481,17.8499,4877.004929,25.103537,0.783672516,0.851,1343.6,2687.1,19.9891577689415
"74","393",117.465499,191.1524817,4.4421,1031.583046,18.50886153,0.58378312,0.566,284.2,568.4,13.7512119086935
"75","410",-0.165674868,105.1131627,2.6679,1711.982982,23.4797493,0.377244053,NA,471.6,943.3,16.680925421453
"76","413",28.93809271,113.7959688,1.9724,833.3953227,23.33506,0.362367692,0.367,229.6,459.2,16.5541087348881
"77","419",105.4890352,129.6837983,1.7911,760.2731315,24.826259,0.314608385,0.325,209.4,418.9,19.1853701790538
"78","424",122.7731425,137.2383205,1.4778,499.9402086,23.7710556,0.321268228,0.331,137.7,275.5,18.6551196841392
"79","425",118.7306011,148.3417072,2.4453,227.4197484,19.9317515,0.492014096,0.497,62.7,125.3,11.7468348107534
"80","434",137.416637,152.2269776,1.9055,356.1026113,20.5888099,0.422533088,0.399,98.1,196.2,15.5738907667992
"81","439",124.1139936,151.3417837,1.89,745.9270233,23.880934,0.334388698,0.35,205.5,411,8.23718914648326
"82","442",123.3725586,144.0464539,2.5131,650.2654817,23.7412714,0.370912036,0.395,179.1,358.3,7.23195647601905
"83","446",87.47270276,111.0392802,65.5097,11980.23797,30.564069,1.273673471,1.412,3300.4,6600.8,18.8216511283465
"84","450",124.5671307,158.3788385,1.936,841.1052673,22.209722,0.340878534,0.35,231.7,463.4,9.50901070482477
"85","459",16.98964071,177.0050751,1.4528,789.6980988,21.1247283,0.30979513,0.32,217.6,435.1,7.61144335840425
"86","460",1.547480781,127.4512638,1.8674,890.4119846,20.4694182,0.352572151,0.361,245.3,490.6,15.7923050613893
"87","469",134.2169746,129.6290507,2.3995,1016.056543,22.9145609,0.317641008,0.327,279.9,559.8,6.57412191929624
"88","472",76.84496658,195.4077738,1.2441,503.0069608,19.1264955,0.341124631,0.338,138.6,277.1,9.30997867225411
"89","473",88.81301647,148.5325254,1.5137,504.7076214,21.348051,0.310554881,0.32,139,278.1,13.8300272488487
"90","484",7.791491535,173.6972084,1.4335,557.1340015,21.6179291,0.320758485,0.328,153.5,307,5.80230346919519
"91","485",32.44280712,129.4510477,1.1889,440.3570616,19.5896705,0.28790107,0.297,121.3,242.6,12.8432690646103
"92","487",88.7932352,178.3480032,7.6264,3663.740913,22.5244687,0.679134239,0.718,1009.3,2018.6,17.0394360266738
"93","496",39.87814629,108.5980919,1.3015,533.2393741,21.986072,0.28535537,0.292,146.9,293.8,14.3806885960075
"94","499",139.8921995,158.6633019,1.1704,467.2309517,20.8087986,0.295824303,0.322,128.7,257.4,17.0735898373142
"95","501",129.7317172,129.6601296,2.0693,675.0890302,21.8332324,0.365067462,0.352,186,372,17.9176564512211
"96","513",35.37905841,127.8715369,1.0659,364.7812544,19.8314807,0.280264995,0.285,100.5,201,12.9320198749899
"97","524",138.1887006,118.46225,2.8384,1165.816589,21.9975854,0.373863563,0.395,321.2,642.3,17.0783552520054
"98","538",19.52133308,143.5732155,1.1398,379.1240371,20.1967924,0.294119522,0.299,104.4,208.9,7.18100318682757
"99","541",13.49517003,122.4251578,2.0487,879.2215282,19.5474122,0.356942673,0.363,242.2,484.4,13.6601319902998
"100","552",122.8539364,161.225953,1.3343,469.2044959,20.6877244,0.319587402,0.312,129.3,258.5,12.4640235903661
"101","555",17.7333637,135.575942,1.2456,447.8848846,21.2267564,0.274058156,0.286,123.4,246.8,5.57525340159067
"102","562",81.70155632,182.4412376,1.022,600.4335621,17.78754206,0.293019179,0.293,165.4,330.8,11.2189906067878
"103","568",111.0182252,167.6875624,1.5585,679.1398044,21.4072455,0.313350507,0.303,187.1,374.2,14.3600292523996
"104","577",10.76632063,134.5854097,1.1142,440.4270809,16.82026711,0.301369165,0.302,121.3,242.7,3.99463363876969
"105","580",12.30639964,161.9865732,1.5212,1026.299656,17.1800447,0.33921744,0.341,282.7,565.5,8.92744237143012
"106","588",65.11973207,183.329831,1.267,346.1851497,20.997677,0.325860682,0.326,95.4,190.7,16.3190522866555
"107","595",127.3248584,133.1007262,2.5478,925.8339637,22.4844351,0.372701657,0.377,255.1,510.1,16.2294107466606
"108","596",60.37423737,128.251817,1.1292,451.6951239,18.0548949,0.276167878,0.275,124.4,248.9,4.90234513822117
"109","600",92.21434341,180.8434089,4.8537,2055.891736,23.0904794,0.550774934,0.543,566.4,1132.7,17.7463699729063
"110","602",89.78191067,157.2868029,0.8974,403.7780528,19.440323,0.247468628,0.255,111.2,222.5,6.56445470904727
"111","606",110.4305769,151.7234805,1.6406,818.6723576,21.7395467,0.335431113,0.332,225.5,451.1,8.63958891507298
"112","616",29.95338435,128.9464113,1.0743,392.4965856,19.7253497,0.266298419,0.272,108.1,216.3,12.8968521110596
"113","638",60.76432264,139.4601797,1.1353,564.4022341,18.0456204,0.285583478,0.293,155.5,311,14.9379786094552
"114","664",100.5828453,199.0079275,2.4121,1026.410532,23.2193546,0.353847562,0.368,282.8,565.5,10.3963828910262
"115","672",14.78907845,121.1322809,0.9356,297.1820866,19.0274803,0.26069599,0.264,81.9,163.7,15.1868571536635
"116","675",109.3110842,133.0506298,2.1256,410.3065808,25.143898,0.38663073,0.393,113,226.1,21.9877812398847
"117","688",14.01790073,121.5610926,0.9184,304.1657503,19.5355867,0.264614932,0.277,83.8,167.6,6.54506597765577
"118","691",82.79503582,191.6908158,1.1114,553.0921333,19.4618089,0.290485487,0.296,152.4,304.7,8.0200421764792
"119","700",58.69934408,124.2394647,0.834,287.9585368,17.8829394,0.249854635,0.261,79.3,158.7,12.9391914490131
"120","702",125.4978286,150.3476674,1.1303,490.3858617,24.553604,0.249940764,0.264,135.1,270.2,13.7864856678027
"121","709",90.85426019,156.0379812,0.8235,345.5244666,18.9259954,0.253777179,0.255,95.2,190.4,4.19106680672231
"122","710",135.4759725,104.1472339,1.1562,518.9967627,16.7351385,0.289797001,0.281,143,286,12.1374166288464
"123","714",89.10670335,157.870709,0.9885,632.1624353,16.6906469,0.254141181,0.257,174.2,348.3,7.00869520791404
"124","725",105.1054564,105.773972,1.634,544.7416486,22.4463356,0.276568985,0.296,150.1,300.1,15.938930083663
"125","727",15.9925055,142.5447423,0.7842,344.2854419,18.6285992,0.254611536,0.253,94.8,189.7,10.9997354700045
"126","735",12.08283032,184.3743162,1.0775,833.3646213,13.9578331,0.2751,0.274,229.6,459.2,8.36982555680807
"127","746",32.7864344,122.8169195,5.0151,1011.341961,19.8241746,0.709117201,0.642,278.6,557.2,13.325136888812
"128","752",133.5115501,133.0973991,1.8846,959.8085073,20.6012724,0.320126415,0.331,264.4,528.8,16.2871679804826
"129","763",107.3800233,196.969161,2.0131,982.2198955,21.4926888,0.371321646,0.372,270.6,541.2,17.4486305644012
"130","778",48.14290446,192.8743005,3.7196,1578.484316,24.2577124,0.480692936,0.487,434.9,869.7,19.0445630084463
"131","781",28.18838443,131.6098249,0.8283,381.1516249,17.8883962,0.251276633,0.258,105,210,11.3207974543128
"132","786",4.56837162,134.4539243,0.9509,502.7720788,16.694513,0.262052213,0.274,138.5,277,7.0361224230211
"133","794",20.74441112,143.302007,0.785,278.5252816,20.5051884,0.246156697,0.254,76.7,153.5,12.5597411872776
"134","795",131.5967033,170.4664472,6.8252,1949.353896,24.391443,0.66966836,0.667,537,1074,19.2910899984442
"135","799",89.53990668,197.921102,1.0182,427.9128693,22.2215423,0.265105522,0.27,117.9,235.8,11.199855721544
"136","807",26.11606463,125.2989,0.9938,389.6664283,17.743972,0.254808372,0.263,107.3,214.7,13.1451726091442
"137","827",103.1324659,136.7683474,1.3407,418.2257337,24.667463,0.2881,0.292,115.2,230.4,18.174637507954
"138","829",112.8366568,193.1949356,0.6068,328.6361041,18.25246035,0.233003007,0.235,90.5,181.1,14.5073255312981
"139","833",10.83545908,196.15963,2.0302,1096.915859,16.2665596,0.4787,0.413,302.2,604.4,7.15975018738886
"140","834",91.19498128,150.3427236,1.2675,616.9346428,20.6423351,0.303670592,0.298,170,339.9,15.4329146507443
"141","837",4.323083188,176.8849857,2.0143,951.0469287,21.7585262,0.374685321,0.381,262,524,14.4899994847371
"142","838",83.98696933,144.0303978,4.4253,901.0456479,21.28912,0.531,0.502,248.2,496.5,15.4726002815506
"143","848",114.7239259,135.5222612,1.0299,215.5537443,24.916691,0.267296827,0.276,59.4,118.8,9.15143962691953
"144","853",115.4164464,168.0779206,2.0106,728.0707649,22.0192735,0.47733495,0.429,200.6,401.1,16.5115877364713
"145","868",46.14331647,157.2392433,0.6909,272.3655653,19.184502,0.222996826,0.232,75,150.1,8.66322889411224
"146","869",74.5120546,191.459202,0.5805,265.4366873,17.3750977,0.231614787,0.24,73.1,146.2,5.28951763317037
"147","871",23.24623709,137.316906,1.1836,571.7497785,20.3670568,0.259997749,0.268,157.5,315,15.2710608375112
"148","877",125.4792289,192.2210364,1.0755,571.8781616,19.08387431,0.277096752,0.279,157.5,315.1,13.6553454207892
"149","878",18.04435618,143.7528768,0.6898,303.0250027,18.9539141,0.244742821,0.241,83.5,167,10.8555142081992
"150","889",18.54346444,151.6939956,0.5413,521.3866632,12.3743982,0.208353748,0.215,143.6,287.3,5.36583165917791
"151","901",31.62345031,130.7169174,0.8202,311.3084641,19.0493633,0.240629706,0.253,85.8,171.5,16.1737523782962
"152","913",53.29583241,120.4615139,0.6432,352.2718808,16.951642,0.237785571,0.226,97,194.1,8.68151067639887
"153","930",116.3334352,154.3153154,0.7746,228.6922713,22.873589,0.21878028,0.226,63,126,7.45381783398735
"154","931",108.8109254,151.9636355,0.7525,409.4706301,18.2476263,0.248525193,0.262,112.8,225.6,13.7493090646304
"155","937",109.5134314,108.0041487,1.49,543.9327664,22.1582162,0.244889706,0.254,149.8,299.7,6.13531787619471
"156","939",129.5750606,190.1244834,1.2453,666.0717197,20.0418227,0.289648743,0.289,183.5,367,6.47308566346913
"157","940",104.9109129,145.2427481,3.973,1664.909337,23.667377,0.439556136,0.452,458.7,917.3,19.7867443760519
"158","958",121.0273685,106.4769756,0.9011,325.185617,17.3769018,0.264962978,0.262,89.6,179.2,12.6351640015867
"159","971",115.6870048,123.298809,0.8963,261.0731517,23.7396675,0.247326554,0.261,71.9,143.8,17.6596945113215
"160","973",89.43623794,169.7530705,1.6695,400.9602082,14.86433379,0.460898744,0.45,110.5,220.9,11.3830737732893
"161","977",131.8213309,101.9083169,1.5466,882.079917,13.4742822,0.306383413,0.304,243,486,7.16640544630273
"162","979",103.4416896,109.0397248,1.5974,467.6326908,24.2861752,0.312345835,0.323,128.8,257.7,5.44591914020414
"163","990",103.7133769,154.9834161,0.4967,214.0035567,17.1628056,0.215005418,0.219,59,117.9,4.8682104339751
"164","1014",83.6244207,194.5769835,0.4689,195.5590769,18.98253071,0.212061921,0.202,53.9,107.7,15.7245123302365
"165","1016",126.0027964,187.9539413,1.4359,719.8766325,21.3762809,0.304567484,0.305,198.3,396.6,15.9397583216046
"166","1019",128.7732385,172.3744934,3.2638,1126.63743,23.3256398,0.480852185,0.49,310.4,620.7,19.0309008672584
"167","1043",67.85202105,190.4656379,0.6038,461.663279,17.147352,0.226507044,0.223,127.2,254.4,7.23694371150354
"168","1045",27.8974396,197.8857401,0.9283,429.9106559,21.57482308,0.270945677,0.277,118.4,236.9,16.2187419925891
"169","1055",53.6891794,187.6668907,0.7088,347.608149,21.8839519,0.211002071,0.22,95.8,191.5,16.7181278545935
"170","1074",59.41513596,175.1002794,7.0658,2203.365241,22.774651,0.641600393,0.66,607,1214,15.854454938843
"171","1080",24.67194701,193.3833175,2.7162,1673.820616,21.6418763,0.439498635,0.456,461.1,922.2,14.2660487363776
"172","1081",42.84364879,103.814152,0.6722,247.7135442,20.883704,0.218505075,0.224,68.2,136.5,5.76620666767041
"173","1089",10.13304207,133.5428993,0.3019,185.8841634,10.4840561,0.215194291,0.214,51.2,102.4,7.71079286367763
"174","1090",57.28804229,113.590025,0.7393,338.6357398,18.9537129,0.2428,0.258,93.3,186.6,13.5707003441144
"175","1093",132.4202371,178.1947794,1.147,639.2182786,19.0007133,0.285631784,0.286,176.1,352.2,12.4239664563876
"176","1101",122.1782372,104.3465902,0.9421,518.6402389,16.3525638,0.2642,0.262,142.9,285.8,10.5471882807105
"177","1107",112.6561775,132.723096,0.7839,230.1218803,24.836745,0.2307,0.242,63.4,126.8,16.9327200085569
"178","1108",121.6916648,152.5446528,1.3772,694.4127937,22.612586,0.290480831,0.3,191.3,382.6,15.0664036810633
"179","1109",14.31204371,103.9386474,0.5023,228.1041033,12.9500215,0.229626977,0.224,62.8,125.7,6.21761167236338
"180","1116",115.9448483,133.4190979,1.075,433.7355067,24.515057,0.27341383,0.275,119.5,239,16.9220364882049
"181","1118",82.47722887,190.1999443,0.4525,222.6877094,19.2951258,0.195273484,0.196,61.3,122.7,15.702859825809
"182","1119",19.86995257,142.8778179,0.4019,152.0693458,16.057091,0.1994,0.199,41.9,83.8,10.6446858189759
"183","1121",82.93639136,148.896279,0.9102,334.9418395,19.7320564,0.257195224,0.263,92.3,184.5,11.6916776114325
"184","1129",100.6287904,156.8420108,0.3811,222.637367,14.0916186,0.18635751,0.189,61.3,122.7,10.8719511011328
"185","1147",93.67283345,194.371698,1.5893,656.5895728,21.2390427,0.32598903,0.33,180.9,361.8,6.88225348204662
"186","1179",87.16040738,198.9750275,0.5604,289.7594905,20.52704383,0.2188,0.225,79.8,159.7,14.930909999782
"187","1183",122.1874222,175.7444116,0.9827,355.7528236,20.5231027,0.268400595,0.269,98,196,15.950943525179
"188","1191",134.6579886,193.4056104,4.8269,1092.634934,18.66658171,0.613394755,0.626,301,602,12.5397845169146
"189","1209",19.04608101,137.9753225,0.8731,285.9726121,20.5565051,0.234759922,0.258,78.8,157.6,14.8655537900383
"190","1225",23.55910756,132.0451274,1.0929,381.2215797,20.6365804,0.26687451,0.267,105,210,10.2003480446554
"191","1236",80.25696041,145.109307,0.6695,534.4844105,16.6325216,0.204967334,0.214,147.2,294.5,8.76693503393017
"192","1240",19.67859691,123.8514017,0.4504,179.0850748,18.0895125,0.195021413,0.198,49.3,98.7,11.4958362142187
"193","1242",29.58115696,133.3338985,0.2367,127.4216267,15.2207486,0.142715694,0.167,35.1,70.2,9.84005264711003
"194","1252",132.5157222,132.8617022,0.5562,189.8691709,19.5094526,0.22048025,0.207,52.3,104.6,13.4565815938239
"195","1254",117.9524327,143.4020054,0.6671,211.3656279,21.631896,0.228936184,0.24,58.2,116.5,17.3188080418136
"196","1255",21.32107968,139.0732955,1.221,391.3833842,21.641538,0.254509223,0.263,107.8,215.6,4.35123207240064
"197","1271",60.45666564,128.9545693,0.3041,165.2307048,15.6003747,0.156480516,0.161,45.5,91,11.3031877085277
"198","1275",134.8221931,120.5819506,0.1981,109.4107951,15.7940487,0.130015058,0.13,30.1,60.3,5.82083499809952
"199","1296",120.4245624,142.6130577,1.7873,956.3157004,23.009657,0.318851844,0.324,263.5,526.9,15.5484291522204
"200","1302",100.9747243,190.086309,2.4202,1140.829224,22.0600488,0.388464215,0.383,314.3,628.6,6.35962187404554
"201","1303",102.230011,132.9721467,0.618,423.1822666,21.2627394,0.1909,0.213,116.6,233.2,13.4199411924211
"202","1312",122.4191503,167.9188312,0.4491,150.2786155,18.5010303,0.207111876,0.201,41.4,82.8,7.73897062199266
"203","1317",114.1012448,156.1513955,2.7481,1151.455004,21.272587,0.383699065,0.395,317.2,634.4,8.65730439701044
"204","1324",82.08573991,176.3800362,0.297,336.472805,13.9630952,0.1581,0.154,92.7,185.4,6.15067176964754
"205","1328",38.34419954,189.3801797,7.2629,2466.5276,20.6700384,0.634,0.675,679.5,1359,13.876584345952
"206","1339",58.18635258,125.0024409,0.3336,188.3290487,15.7320457,0.153018681,0.151,51.9,103.8,11.1073316144648
"207","1344",129.3141012,163.3850222,0.5296,449.3824553,16.0871849,0.1781,0.18,123.8,247.6,11.0648684926282
"208","1356",31.96572816,137.4117318,0.3112,217.6494497,17.9458618,0.164210681,0.163,60,119.9,9.93823716468516
"209","1359",58.47450085,120.4143739,0.3078,247.4678146,14.7539024,0.137196779,0.147,68.2,136.3,9.07020494291991
"210","1361",126.8799599,120.4570964,1.1203,413.2713375,23.4786834,0.214343592,0.239,113.9,227.7,6.58976728946597
"211","1364",29.08985864,108.9084357,0.5315,185.6833793,21.5916044,0.185641031,0.195,51.2,102.3,4.74905483693229
"212","1366",115.0027137,156.8687777,2.782,928.2693011,23.260276,0.418863954,0.434,255.7,511.5,8.49181442352899
"213","1370",138.1570198,111.7173344,0.7602,244.1157605,19.9672032,0.220904149,0.221,67.3,134.5,15.1779647526381
"214","1384",26.34221548,126.1208094,0.3433,261.5503184,13.8542247,0.166351983,0.167,72.1,144.1,8.95547289121683
"215","1391",119.889874,174.3799468,3.0769,1160.202432,22.4583483,0.466851174,0.474,319.6,639.2,9.80326203675262
"216","1393",13.51127683,119.5367942,0.5326,245.3086756,16.2869473,0.218216562,0.22,67.6,135.2,11.0939757392381
"217","1395",101.588047,131.1495058,0.6476,239.4125923,21.750547,0.206964281,0.215,66,131.9,18.1645571717442
"218","1399",109.4013149,195.4519819,0.7583,459.5079623,20.0527323,0.256391726,0.263,126.6,253.2,15.6636323732434
"219","1407",13.14097786,181.4119588,0.5116,355.4227085,14.5116606,0.22083839,0.2,97.9,195.8,9.04945674659556
"220","1412",119.2935072,115.0071587,0.7988,511.379566,15.8279314,0.237649367,0.241,140.9,281.8,9.86953374692487
"221","1417",73.22043584,160.0065288,0.2976,385.5722934,13.5771681,0.139437211,0.15,106.2,212.4,6.58871135247529
"222","1423",9.740080588,176.1534219,1.1746,794.9857693,18.96474068,0.316170493,0.28,219,438,11.4778899215688
"223","1427",134.8890702,165.7916377,0.3017,309.898884,14.7169665,0.137961074,0.138,85.4,170.7,9.95891343693214
"224","1428",49.35117385,188.1688171,4.8921,1944.986351,23.4542634,0.557874561,0.579,535.8,1071.6,17.9658499231226
"225","1448",2.795472777,191.9130763,0.791,570.2709331,17.2114998,0.248017969,0.243,157.1,314.2,11.0977693235794
"226","1466",103.8587951,149.6212466,0.2257,128.8510786,19.5195465,0.143350787,0.146,35.5,71,13.9069074013515
"227","1471",123.7940727,110.6066204,0.7896,351.4791901,15.4585713,0.2211,0.226,96.8,193.7,9.58084168901828
"228","1475",14.43688086,120.3581713,0.6968,272.5049902,17.9504638,0.218400553,0.224,75.1,150.1,13.9073208930247
"229","1476",6.991493439,159.1541656,1.5471,869.4954329,19.25576167,0.317154073,0.328,239.5,479.1,14.580086823469
"230","1482",125.5902384,153.7196768,0.373,166.159909,20.683159,0.187678936,0.18,45.8,91.5,11.3048905256715
"231","1484",122.6040949,165.143246,0.9403,336.6909307,20.0673398,0.303122931,0.313,92.8,185.5,12.8870488442339
"232","1495",118.8661839,102.6764825,0.7163,228.1580373,21.6437734,0.211492965,0.217,62.9,125.7,14.1923898799461
"233","1496",91.70827113,151.5615505,1.2364,467.6516108,19.3598032,0.309997735,0.319,128.8,257.7,9.44522533358672
"234","1505",30.88494383,103.3753116,0.2541,99.30667194,16.4601703,0.168304135,0.172,27.4,54.7,12.0130838247399
