TLS_ID,stemlocx_[m]_x,stemlocy_[m]_x,Vol_QSM_avg_[m3]_x,BLEN (m),Hgt_pts_[m]_x,DBH_TLS_[m]_x,DBH_census_[m]_x,leaf_area,leaf_area_start
8222d,136.4347413,130.8087512,0.10174,170.5278367,8.7262402,0.0766,0.074,47.0,94.0
8311a,30.96183357,108.2444305,0.04724,87.85323603,8.1054564,0.073159475,,24.2,48.4
8311b,31.20762156,108.3029847,0.10037,151.1626062,9.0593756,0.103551661,,41.6,83.3
8333a,24.93900347,112.759647,0.1991,351.9550166,8.6801746,0.113196627,0.115,97.0,193.9
8333b,25.46910368,111.735149,0.04023,66.97230102,2.7007103,0.05143,0.055,18.5,36.9
8406a,14.4293529,185.0764434,0.2517,183.113437,12.579003,0.163492576,,50.4,100.9
8406b,14.28013153,184.9392371,0.1822,189.3603159,12.5448773,0.120707611,,52.2,104.3
8406c,13.92984269,186.2847052,0.10882,124.5792625,10.5219081,0.11502,,34.3,68.6
857a,34.06994108,132.0387137,0.8287,307.2601319,18.6322773,0.245812607,0.261,84.6,169.3
857b,34.73928735,131.7430963,1.2283,555.5114311,18.9804335,0.291308117,0.291,153.0,306.1
857c,34.42500517,132.8190197,0.2046,142.4981833,13.7506919,0.1364,0.136,39.3,78.5
857d,35.24424057,132.4010635,0.10022,92.69623389,10.819154,0.09636,0.108,25.5,51.1
893a,64.21780226,130.4935087,0.7477,270.1977592,18.3694764,0.246661068,0.246,74.4,148.9
893b,64.40254792,130.9015288,0.7374,326.0973054,18.6349237,0.222213478,0.228,89.8,179.7
899a,12.56108054,102.4036605,0.316,74.82713763,14.7437577,0.202926803,0.199,20.6,41.2
899b,12.50098924,101.9191886,0.3025,144.2534971,15.8803178,0.168097932,0.16,39.7,79.5
899c,13.04281472,101.9734386,0.1726,92.34857607,10.9421871,0.143870053,0.146,25.4,50.9
8a,124.3097186,109.7784728,24.4132,4593.989941,28.81708622,1.154,0.978,1265.6,2531.2
8b,124.5441047,108.8050953,8.6807,2055.512168,27.34024524,0.7988,0.682,566.3,1132.5
9092a,72.40142644,155.1759297,0.1994,132.1067739,14.49481479,0.14820391,0.148,36.4,72.8
9094a,34.48255831,143.428319,0.1212,151.4092178,11.6487334,0.102485701,0.088,41.7,83.4
9094b,33.96506849,143.2575441,0.05277,72.53230657,9.282104,0.092139749,0.1,20.0,40.0
9102a,46.57267089,198.6337357,0.144,141.5085488,11.7759268,0.131852548,0.135,39.0,78.0
9107a,46.62230361,183.5695635,0.07152,54.85198772,14.0299287,0.094949241,0.1,15.1,30.2
9107b,46.4092877,184.2449717,0.02976,48.81620392,8.9941171,0.059117129,0.058,13.4,26.9
9110a,34.3273163,183.6288904,0.08092,131.6909354,11.3482865,0.089498783,0.084,36.3,72.6
9110b,34.99135894,183.8311161,0.1491,235.6516088,9.6429715,0.106694317,0.108,64.9,129.8
914d,138.9310583,158.0840981,1.9395,997.4820365,20.3040001,0.349061838,,274.8,549.6
927a,97.75481549,125.84905,0.9653,312.142435,25.847302,0.236284848,0.254,86.0,172.0
927c,97.92500904,126.365453,0.2395,146.5623275,17.2503058,0.1258,0.137,40.4,80.8
927e,97.25073346,125.3697104,2.0333,574.1936847,26.798556,0.321551178,0.344,158.2,316.4
945a,47.42456288,155.4921888,1.1487,488.8516784,19.9995221,0.274827206,0.28,134.7,269.3
945b,47.20964058,155.0625077,0.5847,215.1573769,19.9695405,0.216385983,0.214,59.3,118.5
